controller,speed_kmh,target_force_N,mean_force_N,std_force_N,cv_percent,min_force_N,max_force_N,contact_loss_percent,NoC,ATR_percent,effort_N2s,mechanical_work_J,signed_mechanical_work_J,trial,scenario_seed,measurement_noise_std_N,actuator_delay_s,actuator_time_constant_s,irregularity_scale,mass_scale_1,mass_scale_2,mass_scale_3,stiffness_scale_1,stiffness_scale_2,stiffness_scale_3,damping_scale_3,contact_stiffness_scale
Continuous,300.0,157.3,164.30667993375758,94.56458959034234,57.55370970216628,88.6469821839777,468.4911049830439,0.0,1,100.0,75.31897656294414,1.658199839073364,-0.5673210750445576,116,1462800635,2.0,0.005,0.015,0.8887908711968218,1.056698164174789,0.9938158378008134,0.9072044146162953,0.9951059077845019,0.9938069597391572,0.9738548478892929,1.0485178272085958,0.9685299826330444
T-APIC,300.0,157.3,166.94504376415375,98.11935860967537,58.7734480744995,88.41513649151841,474.4142898130554,0.0,8,27.594936708860757,22.402926406514826,0.6192022032568881,-0.1830701521745096,116,1462800635,2.0,0.005,0.015,0.8887908711968218,1.056698164174789,0.9938158378008134,0.9072044146162953,0.9951059077845019,0.9938069597391572,0.9738548478892929,1.0485178272085958,0.9685299826330444
E-APIC,300.0,157.3,166.72010162754464,97.27670468859822,58.347316093842075,88.41513649151841,473.087354317845,0.0,6,18.73417721518987,17.950871680344527,0.5178708195941287,-0.24239816485955515,116,1462800635,2.0,0.005,0.015,0.8887908711968218,1.056698164174789,0.9938158378008134,0.9072044146162953,0.9951059077845019,0.9938069597391572,0.9738548478892929,1.0485178272085958,0.9685299826330444
ME-APIC,300.0,157.3,166.81253191267152,98.30099298674509,58.92902161463918,88.04512951329758,471.9449273133188,0.0,7,22.658227848101262,14.793650065978545,0.4695396944701434,-0.09088095260061563,116,1462800635,2.0,0.005,0.015,0.8887908711968218,1.056698164174789,0.9938158378008134,0.9072044146162953,0.9951059077845019,0.9938069597391572,0.9738548478892929,1.0485178272085958,0.9685299826330444
Passive,350.0,188.825,193.33955285747513,174.4826508613421,90.2467437637896,98.83964765027099,1054.3429887117488,0.0,0,0.0,0.0,0.0,0.0,116,1462800635,2.0,0.005,0.015,0.8887908711968218,1.056698164174789,0.9938158378008134,0.9072044146162953,0.9951059077845019,0.9938069597391572,0.9738548478892929,1.0485178272085958,0.9685299826330444
Continuous,350.0,188.825,191.88663088158523,172.38833857488206,89.83863950441878,93.79042241236077,1049.9502588330233,0.0,1,99.99999999999999,133.47065191701947,2.842068529745979,-1.2533710495842858,116,1462800635,2.0,0.005,0.015,0.8887908711968218,1.056698164174789,0.9938158378008134,0.9072044146162953,0.9951059077845019,0.9938069597391572,0.9738548478892929,1.0485178272085958,0.9685299826330444
T-APIC,350.0,188.825,194.37551646991008,174.27065778286988,89.65669182406907,104.21383489002264,1027.492432211096,0.0,7,26.923076923076923,22.382174056621977,0.861228560716798,-0.17135705348979888,116,1462800635,2.0,0.005,0.015,0.8887908711968218,1.056698164174789,0.9938158378008134,0.9072044146162953,0.9951059077845019,0.9938069597391572,0.9738548478892929,1.0485178272085958,0.9685299826330444
E-APIC,350.0,188.825,195.8746656547839,177.54030737479212,90.63975005715908,104.21383489002264,1045.1836886857193,0.0,6,21.89349112426035,34.00593217346085,0.7785560958166329,-0.005034371778800269,116,1462800635,2.0,0.005,0.015,0.8887908711968218,1.056698164174789,0.9938158378008134,0.9072044146162953,0.9951059077845019,0.9938069597391572,0.9738548478892929,1.0485178272085958,0.9685299826330444
ME-APIC,350.0,188.825,193.0736407567851,173.43253113663744,89.82714080329093,103.1973832807244,1031.5675039489824,0.0,7,22.781065088757394,24.68421044927487,0.8262110487287122,-0.475330566270175,116,1462800635,2.0,0.005,0.015,0.8887908711968218,1.056698164174789,0.9938158378008134,0.9072044146162953,0.9951059077845019,0.9938069597391572,0.9738548478892929,1.0485178272085958,0.9685299826330444
Passive,300.0,157.3,168.25022064210773,98.26681880538743,58.40516489687999,85.29423464956284,461.5444926747663,0.0,0,0.0,0.0,0.0,0.0,117,1045439405,2.0,0.005,0.015,1.0053958122015527,0.9647988893437953,0.9936512254152761,0.9304060707946573,0.9255041809750693,1.004390490743458,1.0463536311933912,0.9407790026768418,0.955608308282949
Continuous,300.0,157.3,165.46510354648314,93.11680950974856,56.27579925551481,91.67964976356042,462.20987505977047,0.0,1,100.0,80.22411401679445,1.7360323226908256,-0.6546559825353755,117,1045439405,2.0,0.005,0.015,1.0053958122015527,0.9647988893437953,0.9936512254152761,0.9304060707946573,0.9255041809750693,1.004390490743458,1.0463536311933912,0.9407790026768418,0.955608308282949
T-APIC,300.0,157.3,168.1864370803681,96.7359804904456,57.51711146851882,91.11070605670791,463.0045258711124,0.0,8,27.594936708860757,24.026104439615008,0.6454916038810972,-0.20983055086876987,117,1045439405,2.0,0.005,0.015,1.0053958122015527,0.9647988893437953,0.9936512254152761,0.9304060707946573,0.9255041809750693,1.004390490743458,1.0463536311933912,0.9407790026768418,0.955608308282949
E-APIC,300.0,157.3,169.23178247122584,96.68228006347039,57.13009616258642,91.11070591570972,463.6490032730094,0.0,6,18.73417721518987,17.54273972654611,0.4527077173781107,-0.009882363152093373,117,1045439405,2.0,0.005,0.015,1.0053958122015527,0.9647988893437953,0.9936512254152761,0.9304060707946573,0.9255041809750693,1.004390490743458,1.0463536311933912,0.9407790026768418,0.955608308282949
ME-APIC,300.0,157.3,168.19849883915563,97.00415015427582,57.67242325214725,90.14199217871109,458.4151291427077,0.0,7,22.531645569620252,16.83948056380727,0.5051782609238282,-0.1098679361344786,117,1045439405,2.0,0.005,0.015,1.0053958122015527,0.9647988893437953,0.9936512254152761,0.9304060707946573,0.9255041809750693,1.004390490743458,1.0463536311933912,0.9407790026768418,0.955608308282949
Passive,350.0,188.825,194.48920931033211,169.13615015345232,86.96428493550725,96.10063496602426,1023.7145087531401,0.0,0,0.0,0.0,0.0,0.0,117,1045439405,2.0,0.005,0.015,1.0053958122015527,0.9647988893437953,0.9936512254152761,0.9304060707946573,0.9255041809750693,1.004390490743458,1.0463536311933912,0.9407790026768418,0.955608308282949
Continuous,350.0,188.825,192.76577602591473,166.28660373738168,86.26355111657719,97.75163464495381,1010.7281855879799,0.0,1,99.99999999999999,139.1916285531031,2.941019772968688,-1.3306281765603802,117,1045439405,2.0,0.005,0.015,1.0053958122015527,0.9647988893437953,0.9936512254152761,0.9304060707946573,0.9255041809750693,1.004390490743458,1.0463536311933912,0.9407790026768418,0.955608308282949
T-APIC,350.0,188.825,195.40235281526748,168.61933259396938,86.29339931918904,103.89223478502562,996.5616798344558,0.0,7,26.923076923076923,23.281622855868886,0.8834825914196488,-0.21365492439192105,117,1045439405,2.0,0.005,0.015,1.0053958122015527,0.9647988893437953,0.9936512254152761,0.9304060707946573,0.9255041809750693,1.004390490743458,1.0463536311933912,0.9407790026768418,0.955608308282949
E-APIC,350.0,188.825,196.9542161069613,171.99248291459617,87.32612396638974,103.89223478502562,1014.3798366910258,0.0,6,21.89349112426035,34.609172723120516,0.7860579133728332,-0.01723869555840032,117,1045439405,2.0,0.005,0.015,1.0053958122015527,0.9647988893437953,0.9936512254152761,0.9304060707946573,0.9255041809750693,1.004390490743458,1.0463536311933912,0.9407790026768418,0.955608308282949
ME-APIC,350.0,188.825,194.14861522305986,167.63827888215621,86.34533843548378,101.84811578908337,998.5884358958657,0.0,7,23.076923076923073,28.40289175407259,0.8935678243681285,-0.4954736065271312,117,1045439405,2.0,0.005,0.015,1.0053958122015527,0.9647988893437953,0.9936512254152761,0.9304060707946573,0.9255041809750693,1.004390490743458,1.0463536311933912,0.9407790026768418,0.955608308282949
Passive,300.0,157.3,165.39959756109815,100.60662495242677,60.82640250394984,79.86096946902933,460.29961996400124,0.0,0,0.0,0.0,0.0,0.0,118,297221388,2.0,0.005,0.015,0.8335345719299709,1.0893938740228544,1.0846607577299836,1.0654202359708087,1.037621534973129,1.0831781253520547,0.9592142105472558,1.0990549408614767,0.9440291393002626
Continuous,300.0,157.3,163.68594758188297,96.30696522758335,58.836428325288175,88.16733648938536,462.8808490483749,0.0,1,100.0,72.69833240657812,1.6352913451919402,-0.48314364960474093,118,297221388,2.0,0.005,0.015,0.8335345719299709,1.0893938740228544,1.0846607577299836,1.0654202359708087,1.037621534973129,1.0831781253520547,0.9592142105472558,1.0990549408614767,0.9440291393002626
T-APIC,300.0,157.3,165.66612479129037,99.45763301997906,60.03498491032965,85.61875481658052,462.11220900443334,0.0,8,27.594936708860757,21.166849929220035,0.5972967817209023,-0.18132868250451914,118,297221388,2.0,0.005,0.015,0.8335345719299709,1.0893938740228544,1.0846607577299836,1.0654202359708087,1.037621534973129,1.0831781253520547,0.9592142105472558,1.0990549408614767,0.9440291393002626
E-APIC,300.0,157.3,166.57483438669286,99.45131251521062,59.70368386159744,85.61871394879408,463.48081901508556,0.0,6,18.73417721518987,15.748904193596301,0.4420571723698338,0.0028251904105295166,118,297221388,2.0,0.005,0.015,0.8335345719299709,1.0893938740228544,1.0846607577299836,1.0654202359708087,1.037621534973129,1.0831781253520547,0.9592142105472558,1.0990549408614767,0.9440291393002626
ME-APIC,300.0,157.3,165.5209421576025,99.57980281206832,60.161452390267556,84.52332220321927,458.6724369317082,0.0,7,22.78481012658228,14.924772262620788,0.49304193148628617,-0.06848739807428533,118,297221388,2.0,0.005,0.015,0.8335345719299709,1.0893938740228544,1.0846607577299836,1.0654202359708087,1.037621534973129,1.0831781253520547,0.9592142105472558,1.0990549408614767,0.9440291393002626
Passive,350.0,188.825,190.4027171571604,171.65675461597934,90.15457194042669,89.36949401715792,1028.8508474328762,0.0,0,0.0,0.0,0.0,0.0,118,297221388,2.0,0.005,0.015,0.8335345719299709,1.0893938740228544,1.0846607577299836,1.0654202359708087,1.037621534973129,1.0831781253520547,0.9592142105472558,1.0990549408614767,0.9440291393002626
Continuous,350.0,188.825,189.9362793780187,170.36405833642382,89.69537515124141,97.52641938039662,1008.0083897775781,0.0,1,99.99999999999999,126.63570162728514,2.7695626507149185,-1.1054589185433636,118,297221388,2.0,0.005,0.015,0.8335345719299709,1.0893938740228544,1.0846607577299836,1.0654202359708087,1.037621534973129,1.0831781253520547,0.9592142105472558,1.0990549408614767,0.9440291393002626
T-APIC,350.0,188.825,191.71113007258043,171.89989274366923,89.66609955227388,96.26796839479167,1011.4519712804911,0.0,7,26.923076923076923,21.521178293655616,0.8291551938646079,-0.13417743906966134,118,297221388,2.0,0.005,0.015,0.8335345719299709,1.0893938740228544,1.0846607577299836,1.0654202359708087,1.037621534973129,1.0831781253520547,0.9592142105472558,1.0990549408614767,0.9440291393002626
E-APIC,350.0,188.825,193.03159610910507,174.74191658536188,90.52503326273822,96.26796839479167,1023.1270183161809,0.0,6,21.89349112426035,31.56120004670929,0.7355560417647351,0.019404415608510365,118,297221388,2.0,0.005,0.015,0.8335345719299709,1.0893938740228544,1.0846607577299836,1.0654202359708087,1.037621534973129,1.0831781253520547,0.9592142105472558,1.0990549408614767,0.9440291393002626
ME-APIC,350.0,188.825,190.18462377972853,170.69957418109973,89.75466617049109,94.61751387866848,1011.4090719455754,0.0,7,22.928994082840234,23.46187892989213,0.7963278876949222,-0.48870356517816743,118,297221388,2.0,0.005,0.015,0.8335345719299709,1.0893938740228544,1.0846607577299836,1.0654202359708087,1.037621534973129,1.0831781253520547,0.9592142105472558,1.0990549408614767,0.9440291393002626
Passive,300.0,157.3,168.1773017895455,99.81649913124531,59.35194468523115,81.51131535328362,460.15029976936995,0.0,0,0.0,0.0,0.0,0.0,119,1614884975,2.0,0.005,0.015,0.8739209833296079,0.9236526672345542,0.9379694227224427,1.0595123605333088,1.0889888217458814,0.9654911938948706,0.9429265451285992,0.9833519325005227,1.0359579699058483
Continuous,300.0,157.3,165.10331253455945,94.35613119272286,57.149750507260244,86.0832480041976,451.68598179647984,0.0,1,100.0,81.63795506886778,1.7454343842426643,-0.654231837957817,119,1614884975,2.0,0.005,0.015,0.8739209833296079,0.9236526672345542,0.9379694227224427,1.0595123605333088,1.0889888217458814,0.9654911938948706,0.9429265451285992,0.9833519325005227,1.0359579699058483
T-APIC,300.0,157.3,168.05775522130725,98.24759653932254,58.46061457261819,85.5845815082298,457.88191225421724,0.0,8,27.594936708860757,24.669093415983774,0.6480323802667993,-0.20373978327481734,119,1614884975,2.0,0.005,0.015,0.8739209833296079,0.9236526672345542,0.9379694227224427,1.0595123605333088,1.0889888217458814,0.9654911938948706,0.9429265451285992,0.9833519325005227,1.0359579699058483
E-APIC,300.0,157.3,168.2900810198632,96.828919333419,57.536914087046114,85.5845815082298,460.14057011211395,0.0,6,18.73417721518987,27.146908399217295,0.5578354477910791,-0.18095855765530092,119,1614884975,2.0,0.005,0.015,0.8739209833296079,0.9236526672345542,0.9379694227224427,1.0595123605333088,1.0889888217458814,0.9654911938948706,0.9429265451285992,0.9833519325005227,1.0359579699058483
ME-APIC,300.0,157.3,168.02739727524647,98.53043859021457,58.63950771600146,85.10897539662629,456.6026481401551,0.0,7,22.78481012658228,16.655723094392783,0.4985314363376194,-0.08846062095090933,119,1614884975,2.0,0.005,0.015,0.8739209833296079,0.9236526672345542,0.9379694227224427,1.0595123605333088,1.0889888217458814,0.9654911938948706,0.9429265451285992,0.9833519325005227,1.0359579699058483
Passive,350.0,188.825,192.94571597199658,167.50840754014664,86.81633935031662,96.3058393200525,1016.2495904404212,0.0,0,0.0,0.0,0.0,0.0,119,1614884975,2.0,0.005,0.015,0.8739209833296079,0.9236526672345542,0.9379694227224427,1.0595123605333088,1.0889888217458814,0.9654911938948706,0.9429265451285992,0.9833519325005227,1.0359579699058483
Continuous,350.0,188.825,190.91157880972813,164.5544697210529,86.19407515615173,91.09872493612072,1010.5207453165311,0.0,1,99.99999999999999,140.82417640054837,2.9330107959446066,-1.374705686174022,119,1614884975,2.0,0.005,0.015,0.8739209833296079,0.9236526672345542,0.9379694227224427,1.0595123605333088,1.0889888217458814,0.9654911938948706,0.9429265451285992,0.9833519325005227,1.0359579699058483
T-APIC,350.0,188.825,193.76656971563287,166.80233471032736,86.08416557877987,99.75939373166258,988.7349468151612,0.0,7,26.923076923076923,23.170109356605224,0.8877759149123579,-0.2161713603946958,119,1614884975,2.0,0.005,0.015,0.8739209833296079,0.9236526672345542,0.9379694227224427,1.0595123605333088,1.0889888217458814,0.9654911938948706,0.9429265451285992,0.9833519325005227,1.0359579699058483
E-APIC,350.0,188.825,193.4326004514364,168.3870285746622,87.05204199378883,98.76089789292378,994.4137188550663,0.0,7,27.36686390532544,48.4676492967842,1.253272677154701,-0.5466477505431281,119,1614884975,2.0,0.005,0.015,0.8739209833296079,0.9236526672345542,0.9379694227224427,1.0595123605333088,1.0889888217458814,0.9654911938948706,0.9429265451285992,0.9833519325005227,1.0359579699058483
ME-APIC,350.0,188.825,192.5266572104788,166.044249073931,86.24480966934568,99.26334695955995,990.4949334085784,0.0,7,23.076923076923073,28.476995375442158,0.8873554314078047,-0.5111187530875265,119,1614884975,2.0,0.005,0.015,0.8739209833296079,0.9236526672345542,0.9379694227224427,1.0595123605333088,1.0889888217458814,0.9654911938948706,0.9429265451285992,0.9833519325005227,1.0359579699058483
Passive,300.0,157.3,167.49130054516567,100.0504027919296,59.73468619938862,83.1372760370654,471.66079755988835,0.0,0,0.0,0.0,0.0,0.0,120,7507427,2.0,0.005,0.015,0.9372395997012385,0.9325803569520785,1.0831674832012594,1.0401127621562734,1.0232769280670586,0.9020492548959672,0.9825577823033854,0.9937016268370384,1.0996645204091449
Continuous,300.0,157.3,164.28482131678336,94.51878052443078,57.533483475125365,87.84614360243143,464.7609687845347,0.0,1,100.0,83.41677841895364,1.7678699532450448,-0.6731859151168232,120,7507427,2.0,0.005,0.015,0.9372395997012385,0.9325803569520785,1.0831674832012594,1.0401127621562734,1.0232769280670586,0.9020492548959672,0.9825577823033854,0.9937016268370384,1.0996645204091449
T-APIC,300.0,157.3,167.16144257212252,98.42688756870933,58.88133414871832,87.47827282970887,467.2096272757102,0.0,8,27.594936708860757,23.71436736100688,0.627210215597447,-0.28823170750291477,120,7507427,2.0,0.005,0.015,0.9372395997012385,0.9325803569520785,1.0831674832012594,1.0401127621562734,1.0232769280670586,0.9020492548959672,0.9825577823033854,0.9937016268370384,1.0996645204091449
E-APIC,300.0,157.3,168.34665966842994,98.5027379323243,58.51184581050319,87.47827282970887,472.041309672024,0.0,6,18.73417721518987,15.719562216475863,0.40960139222348896,-0.043122585705716004,120,7507427,2.0,0.005,0.015,0.9372395997012385,0.9325803569520785,1.0831674832012594,1.0401127621562734,1.0232769280670586,0.9020492548959672,0.9825577823033854,0.9937016268370384,1.0996645204091449
ME-APIC,300.0,157.3,167.21665788929113,98.61848507040652,58.97647179128452,87.12035422127666,467.13771608531295,0.0,7,22.78481012658228,18.29391271824448,0.5506258437915007,-0.10942322599012246,120,7507427,2.0,0.005,0.015,0.9372395997012385,0.9325803569520785,1.0831674832012594,1.0401127621562734,1.0232769280670586,0.9020492548959672,0.9825577823033854,0.9937016268370384,1.0996645204091449
Passive,350.0,188.825,191.810005418311,164.73071236400204,85.88223122393809,93.2827004136593,984.5323640010967,0.0,0,0.0,0.0,0.0,0.0,120,7507427,2.0,0.005,0.015,0.9372395997012385,0.9325803569520785,1.0831674832012594,1.0401127621562734,1.0232769280670586,0.9020492548959672,0.9825577823033854,0.9937016268370384,1.0996645204091449
